"respondent_id","question_id","respondent_question_id","alternative_id","choice","price","gram","kcal","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","brand_mcdonalds","brand_burger_king","brand_max_burger","brand_wendys","is_well_known","is_bundle","is_premium","no_choice","past.use_this","brand.recall_this","brand.recognition_this","age","gender","income","location","fast.food.frequency","education","total_recalled","total_recognized","avg_price_guess_diff"
166,2,"166_2",3,0,12,258,767,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,6,11.1033333333333
166,2,"166_2",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,6,11.1033333333333
166,3,"166_3",1,0,21,198,1041,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,6,11.1033333333333
166,3,"166_3",2,0,21,416,824,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,6,11.1033333333333
166,3,"166_3",3,0,28,188,824,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,6,11.1033333333333
166,3,"166_3",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,6,11.1033333333333
166,4,"166_4",1,0,12,362,1034,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,6,11.1033333333333
166,4,"166_4",2,0,21,185,933,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,6,11.1033333333333
166,4,"166_4",3,0,19,248,823,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,6,11.1033333333333
166,4,"166_4",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,6,11.1033333333333
166,5,"166_5",1,0,28,195,935,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,6,11.1033333333333
166,5,"166_5",2,0,19,274,998,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,6,11.1033333333333
166,5,"166_5",3,0,28,180,400,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,6,11.1033333333333
166,5,"166_5",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,6,11.1033333333333
166,6,"166_6",1,0,28,197,1090,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,6,11.1033333333333
166,6,"166_6",2,0,28,200,915,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,6,11.1033333333333
166,6,"166_6",3,0,21,416,497,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,6,11.1033333333333
166,6,"166_6",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"kobieta","2500-5000","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",6,6,11.1033333333333
167,1,"167_1",1,0,19,286,1074,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,1,"167_1",2,1,12,220,672,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,1,"167_1",3,0,21,416,437,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,1,"167_1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,2,"167_2",1,0,21,191,1007,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,2,"167_2",2,0,28,400,852,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,2,"167_2",3,1,12,248,1003,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,2,"167_2",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,3,"167_3",1,0,21,181,1072,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,3,"167_3",2,0,21,188,808,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,3,"167_3",3,0,28,418,484,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,3,"167_3",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,4,"167_4",1,0,12,227,726,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,4,"167_4",2,0,21,411,461,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,4,"167_4",3,1,19,394,911,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,4,"167_4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,5,"167_5",1,0,28,199,1083,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,5,"167_5",2,0,19,330,959,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,5,"167_5",3,1,28,185,478,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,5,"167_5",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,6,"167_6",1,0,28,410,1050,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,6,"167_6",2,1,28,415,1004,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,6,"167_6",3,0,21,411,951,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
167,6,"167_6",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,"mezczyzna","2500-5000","miasto-500","raz-w-miesiacu","wyzsze",13,7,1.63
168,1,"168_1",1,0,19,279,635,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,1,"168_1",2,1,12,352,654,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,1,"168_1",3,0,21,403,415,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,1,"168_1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,2,"168_2",1,1,21,181,446,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,2,"168_2",2,0,28,404,1096,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,2,"168_2",3,0,12,229,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,2,"168_2",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,3,"168_3",1,1,21,400,1060,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,3,"168_3",2,0,21,409,1094,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,3,"168_3",3,0,28,197,460,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,3,"168_3",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,4,"168_4",1,0,12,328,1008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,4,"168_4",2,0,21,192,411,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,4,"168_4",3,1,19,299,675,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,4,"168_4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,5,"168_5",1,0,28,192,1063,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,5,"168_5",2,1,19,412,633,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,5,"168_5",3,0,28,405,454,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,5,"168_5",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,6,"168_6",1,1,28,401,1005,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,6,"168_6",2,0,28,410,813,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,6,"168_6",3,0,21,419,936,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
168,6,"168_6",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"kobieta","5000-7500","miasto-500","raz-w-miesiacu","wyzsze",4,4,2.23
169,1,"169_1",1,0,19,243,846,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,1,"169_1",2,0,12,228,929,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,1,"169_1",3,0,21,414,801,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,1,"169_1",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,2,"169_2",1,0,21,416,1038,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,2,"169_2",2,0,28,190,1056,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,2,"169_2",3,0,12,351,654,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,2,"169_2",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,3,"169_3",1,0,21,409,1014,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,3,"169_3",2,0,21,190,829,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,3,"169_3",3,0,28,416,1040,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,3,"169_3",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,4,"169_4",1,0,12,408,876,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,4,"169_4",2,0,21,409,942,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,4,"169_4",3,0,19,347,1031,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,4,"169_4",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,5,"169_5",1,0,28,182,484,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,5,"169_5",2,0,19,363,869,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,5,"169_5",3,0,28,195,1004,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,5,"169_5",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,6,"169_6",1,0,28,413,457,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,6,"169_6",2,0,28,198,1000,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,6,"169_6",3,0,21,196,898,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
169,6,"169_6",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,"kobieta","5000-7500","miasto-500","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,9.43666666666667
170,1,"170_1",1,1,19,384,949,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,1,"170_1",2,0,12,323,927,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,1,"170_1",3,0,21,404,445,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,1,"170_1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,2,"170_2",1,0,21,420,1070,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,2,"170_2",2,0,28,417,996,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,2,"170_2",3,1,12,373,663,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,2,"170_2",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,3,"170_3",1,0,21,199,497,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,3,"170_3",2,0,21,185,1030,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,3,"170_3",3,1,28,198,845,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,3,"170_3",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,4,"170_4",1,0,12,382,858,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,4,"170_4",2,1,21,404,851,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,4,"170_4",3,0,19,229,1018,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,4,"170_4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,5,"170_5",1,0,28,199,466,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,5,"170_5",2,0,19,265,839,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,5,"170_5",3,1,28,186,480,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,5,"170_5",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,6,"170_6",1,0,28,181,956,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,6,"170_6",2,1,28,196,487,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,6,"170_6",3,0,21,192,1035,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
170,6,"170_6",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,"mezczyzna","powyzej-10000","miasto-500","czesciej-niz-raz-w-tygodniu","w-trakcie-studiow",6,8,7.89666666666666
171,1,"171_1",1,0,19,383,946,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,7,11.8966666666667
171,1,"171_1",2,0,12,391,654,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,7,11.8966666666667
171,1,"171_1",3,1,21,415,861,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,7,11.8966666666667
171,1,"171_1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,7,11.8966666666667
171,2,"171_2",1,1,21,188,898,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,7,11.8966666666667
171,2,"171_2",2,0,28,420,445,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,7,11.8966666666667
171,2,"171_2",3,0,12,301,893,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,7,11.8966666666667
171,2,"171_2",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,7,11.8966666666667
171,3,"171_3",1,0,21,400,461,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,7,11.8966666666667
171,3,"171_3",2,0,21,193,1053,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,7,11.8966666666667
171,3,"171_3",3,0,28,182,860,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,7,11.8966666666667
171,3,"171_3",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,7,11.8966666666667
171,4,"171_4",1,0,12,242,984,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,7,11.8966666666667
171,4,"171_4",2,0,21,419,1051,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,7,11.8966666666667
171,4,"171_4",3,1,19,384,1054,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,7,11.8966666666667
171,4,"171_4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,7,11.8966666666667
171,5,"171_5",1,0,28,406,1002,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,7,11.8966666666667
171,5,"171_5",2,1,19,237,1094,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,18,"kobieta","ponizej-1000","miasto-500","raz-w-miesiacu","w-trakcie-studiow",9,7,11.8966666666667
