"","profileID","respID","qID","altID","obsID","price","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","brand_mcdonalds","brand_burger_king","brand_max_burger","brand_wendys","no_choice"
"6351",42,159,8,3,1588,28,0,0,0,1,0,1,0,0,0
"6352",0,159,8,4,1588,0,0,0,0,0,0,0,0,0,1
"6353",28,159,9,1,1589,24,0,0,1,0,0,0,0,1,0
"6354",37,159,9,2,1589,28,0,1,0,0,1,0,0,0,0
"6355",41,159,9,3,1589,28,0,0,1,0,0,1,0,0,0
"6356",0,159,9,4,1589,0,0,0,0,0,0,0,0,0,1
"6357",42,159,10,1,1590,28,0,0,0,1,0,1,0,0,0
"6358",39,159,10,2,1590,28,0,0,0,1,1,0,0,0,0
"6359",72,159,10,3,1590,40,0,0,0,1,0,0,0,1,0
"6360",0,159,10,4,1590,0,0,0,0,0,0,0,0,0,1
"6361",71,160,1,1,1591,40,0,0,0,1,0,0,1,0,0
"6362",72,160,1,2,1591,40,0,0,0,1,0,0,0,1,0
"6363",20,160,1,3,1591,22,0,1,0,0,0,0,0,1,0
"6364",0,160,1,4,1591,0,0,0,0,0,0,0,0,0,1
"6365",3,160,2,1,1592,12,1,0,0,0,0,0,1,0,0
"6366",42,160,2,2,1592,28,0,0,0,1,0,1,0,0,0
"6367",28,160,2,3,1592,24,0,0,1,0,0,0,0,1,0
"6368",0,160,2,4,1592,0,0,0,0,0,0,0,0,0,1
"6369",72,160,3,1,1593,40,0,0,0,1,0,0,0,1,0
"6370",28,160,3,2,1593,24,0,0,1,0,0,0,0,1,0
"6371",39,160,3,3,1593,28,0,0,0,1,1,0,0,0,0
"6372",0,160,3,4,1593,0,0,0,0,0,0,0,0,0,1
"6373",39,160,4,1,1594,28,0,0,0,1,1,0,0,0,0
"6374",3,160,4,2,1594,12,1,0,0,0,0,0,1,0,0
"6375",71,160,4,3,1594,40,0,0,0,1,0,0,1,0,0
"6376",0,160,4,4,1594,0,0,0,0,0,0,0,0,0,1
"6377",20,160,5,1,1595,22,0,1,0,0,0,0,0,1,0
"6378",41,160,5,2,1595,28,0,0,1,0,0,1,0,0,0
"6379",3,160,5,3,1595,12,1,0,0,0,0,0,1,0,0
"6380",0,160,5,4,1595,0,0,0,0,0,0,0,0,0,1
"6381",37,160,6,1,1596,28,0,1,0,0,1,0,0,0,0
"6382",71,160,6,2,1596,40,0,0,0,1,0,0,1,0,0
"6383",14,160,6,3,1596,18,1,0,0,0,0,1,0,0,0
"6384",0,160,6,4,1596,0,0,0,0,0,0,0,0,0,1
"6385",41,160,7,1,1597,28,0,0,1,0,0,1,0,0,0
"6386",14,160,7,2,1597,18,1,0,0,0,0,1,0,0,0
"6387",37,160,7,3,1597,28,0,1,0,0,1,0,0,0,0
"6388",0,160,7,4,1597,0,0,0,0,0,0,0,0,0,1
"6389",14,160,8,1,1598,18,1,0,0,0,0,1,0,0,0
"6390",20,160,8,2,1598,22,0,1,0,0,0,0,0,1,0
"6391",42,160,8,3,1598,28,0,0,0,1,0,1,0,0,0
"6392",0,160,8,4,1598,0,0,0,0,0,0,0,0,0,1
"6393",28,160,9,1,1599,24,0,0,1,0,0,0,0,1,0
"6394",37,160,9,2,1599,28,0,1,0,0,1,0,0,0,0
"6395",41,160,9,3,1599,28,0,0,1,0,0,1,0,0,0
"6396",0,160,9,4,1599,0,0,0,0,0,0,0,0,0,1
"6397",42,160,10,1,1600,28,0,0,0,1,0,1,0,0,0
"6398",39,160,10,2,1600,28,0,0,0,1,1,0,0,0,0
"6399",72,160,10,3,1600,40,0,0,0,1,0,0,0,1,0
"6400",0,160,10,4,1600,0,0,0,0,0,0,0,0,0,1
"6401",71,161,1,1,1601,40,0,0,0,1,0,0,1,0,0
"6402",72,161,1,2,1601,40,0,0,0,1,0,0,0,1,0
"6403",20,161,1,3,1601,22,0,1,0,0,0,0,0,1,0
"6404",0,161,1,4,1601,0,0,0,0,0,0,0,0,0,1
"6405",3,161,2,1,1602,12,1,0,0,0,0,0,1,0,0
"6406",42,161,2,2,1602,28,0,0,0,1,0,1,0,0,0
"6407",28,161,2,3,1602,24,0,0,1,0,0,0,0,1,0
"6408",0,161,2,4,1602,0,0,0,0,0,0,0,0,0,1
"6409",72,161,3,1,1603,40,0,0,0,1,0,0,0,1,0
"6410",28,161,3,2,1603,24,0,0,1,0,0,0,0,1,0
"6411",39,161,3,3,1603,28,0,0,0,1,1,0,0,0,0
"6412",0,161,3,4,1603,0,0,0,0,0,0,0,0,0,1
"6413",39,161,4,1,1604,28,0,0,0,1,1,0,0,0,0
"6414",3,161,4,2,1604,12,1,0,0,0,0,0,1,0,0
"6415",71,161,4,3,1604,40,0,0,0,1,0,0,1,0,0
"6416",0,161,4,4,1604,0,0,0,0,0,0,0,0,0,1
"6417",20,161,5,1,1605,22,0,1,0,0,0,0,0,1,0
"6418",41,161,5,2,1605,28,0,0,1,0,0,1,0,0,0
"6419",3,161,5,3,1605,12,1,0,0,0,0,0,1,0,0
"6420",0,161,5,4,1605,0,0,0,0,0,0,0,0,0,1
"6421",37,161,6,1,1606,28,0,1,0,0,1,0,0,0,0
"6422",71,161,6,2,1606,40,0,0,0,1,0,0,1,0,0
"6423",14,161,6,3,1606,18,1,0,0,0,0,1,0,0,0
"6424",0,161,6,4,1606,0,0,0,0,0,0,0,0,0,1
"6425",41,161,7,1,1607,28,0,0,1,0,0,1,0,0,0
"6426",14,161,7,2,1607,18,1,0,0,0,0,1,0,0,0
"6427",37,161,7,3,1607,28,0,1,0,0,1,0,0,0,0
"6428",0,161,7,4,1607,0,0,0,0,0,0,0,0,0,1
"6429",14,161,8,1,1608,18,1,0,0,0,0,1,0,0,0
"6430",20,161,8,2,1608,22,0,1,0,0,0,0,0,1,0
"6431",42,161,8,3,1608,28,0,0,0,1,0,1,0,0,0
"6432",0,161,8,4,1608,0,0,0,0,0,0,0,0,0,1
"6433",28,161,9,1,1609,24,0,0,1,0,0,0,0,1,0
"6434",37,161,9,2,1609,28,0,1,0,0,1,0,0,0,0
"6435",41,161,9,3,1609,28,0,0,1,0,0,1,0,0,0
"6436",0,161,9,4,1609,0,0,0,0,0,0,0,0,0,1
"6437",42,161,10,1,1610,28,0,0,0,1,0,1,0,0,0
"6438",39,161,10,2,1610,28,0,0,0,1,1,0,0,0,0
"6439",72,161,10,3,1610,40,0,0,0,1,0,0,0,1,0
"6440",0,161,10,4,1610,0,0,0,0,0,0,0,0,0,1
"6441",71,162,1,1,1611,40,0,0,0,1,0,0,1,0,0
"6442",72,162,1,2,1611,40,0,0,0,1,0,0,0,1,0
"6443",20,162,1,3,1611,22,0,1,0,0,0,0,0,1,0
"6444",0,162,1,4,1611,0,0,0,0,0,0,0,0,0,1
"6445",3,162,2,1,1612,12,1,0,0,0,0,0,1,0,0
"6446",42,162,2,2,1612,28,0,0,0,1,0,1,0,0,0
"6447",28,162,2,3,1612,24,0,0,1,0,0,0,0,1,0
"6448",0,162,2,4,1612,0,0,0,0,0,0,0,0,0,1
"6449",72,162,3,1,1613,40,0,0,0,1,0,0,0,1,0
"6450",28,162,3,2,1613,24,0,0,1,0,0,0,0,1,0
"6451",39,162,3,3,1613,28,0,0,0,1,1,0,0,0,0
"6452",0,162,3,4,1613,0,0,0,0,0,0,0,0,0,1
"6453",39,162,4,1,1614,28,0,0,0,1,1,0,0,0,0
"6454",3,162,4,2,1614,12,1,0,0,0,0,0,1,0,0
"6455",71,162,4,3,1614,40,0,0,0,1,0,0,1,0,0
"6456",0,162,4,4,1614,0,0,0,0,0,0,0,0,0,1
"6457",20,162,5,1,1615,22,0,1,0,0,0,0,0,1,0
"6458",41,162,5,2,1615,28,0,0,1,0,0,1,0,0,0
"6459",3,162,5,3,1615,12,1,0,0,0,0,0,1,0,0
"6460",0,162,5,4,1615,0,0,0,0,0,0,0,0,0,1
"6461",37,162,6,1,1616,28,0,1,0,0,1,0,0,0,0
"6462",71,162,6,2,1616,40,0,0,0,1,0,0,1,0,0
"6463",14,162,6,3,1616,18,1,0,0,0,0,1,0,0,0
"6464",0,162,6,4,1616,0,0,0,0,0,0,0,0,0,1
"6465",41,162,7,1,1617,28,0,0,1,0,0,1,0,0,0
"6466",14,162,7,2,1617,18,1,0,0,0,0,1,0,0,0
"6467",37,162,7,3,1617,28,0,1,0,0,1,0,0,0,0
"6468",0,162,7,4,1617,0,0,0,0,0,0,0,0,0,1
"6469",14,162,8,1,1618,18,1,0,0,0,0,1,0,0,0
"6470",20,162,8,2,1618,22,0,1,0,0,0,0,0,1,0
"6471",42,162,8,3,1618,28,0,0,0,1,0,1,0,0,0
"6472",0,162,8,4,1618,0,0,0,0,0,0,0,0,0,1
"6473",28,162,9,1,1619,24,0,0,1,0,0,0,0,1,0
"6474",37,162,9,2,1619,28,0,1,0,0,1,0,0,0,0
"6475",41,162,9,3,1619,28,0,0,1,0,0,1,0,0,0
"6476",0,162,9,4,1619,0,0,0,0,0,0,0,0,0,1
"6477",42,162,10,1,1620,28,0,0,0,1,0,1,0,0,0
"6478",39,162,10,2,1620,28,0,0,0,1,1,0,0,0,0
"6479",72,162,10,3,1620,40,0,0,0,1,0,0,0,1,0
"6480",0,162,10,4,1620,0,0,0,0,0,0,0,0,0,1
"6481",71,163,1,1,1621,40,0,0,0,1,0,0,1,0,0
"6482",72,163,1,2,1621,40,0,0,0,1,0,0,0,1,0
"6483",20,163,1,3,1621,22,0,1,0,0,0,0,0,1,0
"6484",0,163,1,4,1621,0,0,0,0,0,0,0,0,0,1
"6485",3,163,2,1,1622,12,1,0,0,0,0,0,1,0,0
"6486",42,163,2,2,1622,28,0,0,0,1,0,1,0,0,0
"6487",28,163,2,3,1622,24,0,0,1,0,0,0,0,1,0
"6488",0,163,2,4,1622,0,0,0,0,0,0,0,0,0,1
"6489",72,163,3,1,1623,40,0,0,0,1,0,0,0,1,0
"6490",28,163,3,2,1623,24,0,0,1,0,0,0,0,1,0
"6491",39,163,3,3,1623,28,0,0,0,1,1,0,0,0,0
"6492",0,163,3,4,1623,0,0,0,0,0,0,0,0,0,1
"6493",39,163,4,1,1624,28,0,0,0,1,1,0,0,0,0
"6494",3,163,4,2,1624,12,1,0,0,0,0,0,1,0,0
"6495",71,163,4,3,1624,40,0,0,0,1,0,0,1,0,0
"6496",0,163,4,4,1624,0,0,0,0,0,0,0,0,0,1
"6497",20,163,5,1,1625,22,0,1,0,0,0,0,0,1,0
"6498",41,163,5,2,1625,28,0,0,1,0,0,1,0,0,0
"6499",3,163,5,3,1625,12,1,0,0,0,0,0,1,0,0
"6500",0,163,5,4,1625,0,0,0,0,0,0,0,0,0,1
"6501",37,163,6,1,1626,28,0,1,0,0,1,0,0,0,0
"6502",71,163,6,2,1626,40,0,0,0,1,0,0,1,0,0
"6503",14,163,6,3,1626,18,1,0,0,0,0,1,0,0,0
"6504",0,163,6,4,1626,0,0,0,0,0,0,0,0,0,1
"6505",41,163,7,1,1627,28,0,0,1,0,0,1,0,0,0
"6506",14,163,7,2,1627,18,1,0,0,0,0,1,0,0,0
"6507",37,163,7,3,1627,28,0,1,0,0,1,0,0,0,0
"6508",0,163,7,4,1627,0,0,0,0,0,0,0,0,0,1
"6509",14,163,8,1,1628,18,1,0,0,0,0,1,0,0,0
"6510",20,163,8,2,1628,22,0,1,0,0,0,0,0,1,0
"6511",42,163,8,3,1628,28,0,0,0,1,0,1,0,0,0
"6512",0,163,8,4,1628,0,0,0,0,0,0,0,0,0,1
"6513",28,163,9,1,1629,24,0,0,1,0,0,0,0,1,0
"6514",37,163,9,2,1629,28,0,1,0,0,1,0,0,0,0
"6515",41,163,9,3,1629,28,0,0,1,0,0,1,0,0,0
"6516",0,163,9,4,1629,0,0,0,0,0,0,0,0,0,1
"6517",42,163,10,1,1630,28,0,0,0,1,0,1,0,0,0
"6518",39,163,10,2,1630,28,0,0,0,1,1,0,0,0,0
"6519",72,163,10,3,1630,40,0,0,0,1,0,0,0,1,0
"6520",0,163,10,4,1630,0,0,0,0,0,0,0,0,0,1
"6521",71,164,1,1,1631,40,0,0,0,1,0,0,1,0,0
"6522",72,164,1,2,1631,40,0,0,0,1,0,0,0,1,0
"6523",20,164,1,3,1631,22,0,1,0,0,0,0,0,1,0
"6524",0,164,1,4,1631,0,0,0,0,0,0,0,0,0,1
"6525",3,164,2,1,1632,12,1,0,0,0,0,0,1,0,0
"6526",42,164,2,2,1632,28,0,0,0,1,0,1,0,0,0
"6527",28,164,2,3,1632,24,0,0,1,0,0,0,0,1,0
"6528",0,164,2,4,1632,0,0,0,0,0,0,0,0,0,1
"6529",72,164,3,1,1633,40,0,0,0,1,0,0,0,1,0
"6530",28,164,3,2,1633,24,0,0,1,0,0,0,0,1,0
"6531",39,164,3,3,1633,28,0,0,0,1,1,0,0,0,0
"6532",0,164,3,4,1633,0,0,0,0,0,0,0,0,0,1
"6533",39,164,4,1,1634,28,0,0,0,1,1,0,0,0,0
"6534",3,164,4,2,1634,12,1,0,0,0,0,0,1,0,0
"6535",71,164,4,3,1634,40,0,0,0,1,0,0,1,0,0
"6536",0,164,4,4,1634,0,0,0,0,0,0,0,0,0,1
"6537",20,164,5,1,1635,22,0,1,0,0,0,0,0,1,0
"6538",41,164,5,2,1635,28,0,0,1,0,0,1,0,0,0
"6539",3,164,5,3,1635,12,1,0,0,0,0,0,1,0,0
"6540",0,164,5,4,1635,0,0,0,0,0,0,0,0,0,1
"6541",37,164,6,1,1636,28,0,1,0,0,1,0,0,0,0
"6542",71,164,6,2,1636,40,0,0,0,1,0,0,1,0,0
"6543",14,164,6,3,1636,18,1,0,0,0,0,1,0,0,0
"6544",0,164,6,4,1636,0,0,0,0,0,0,0,0,0,1
"6545",41,164,7,1,1637,28,0,0,1,0,0,1,0,0,0
"6546",14,164,7,2,1637,18,1,0,0,0,0,1,0,0,0
"6547",37,164,7,3,1637,28,0,1,0,0,1,0,0,0,0
"6548",0,164,7,4,1637,0,0,0,0,0,0,0,0,0,1
"6549",14,164,8,1,1638,18,1,0,0,0,0,1,0,0,0
"6550",20,164,8,2,1638,22,0,1,0,0,0,0,0,1,0
"6551",42,164,8,3,1638,28,0,0,0,1,0,1,0,0,0
"6552",0,164,8,4,1638,0,0,0,0,0,0,0,0,0,1
"6553",28,164,9,1,1639,24,0,0,1,0,0,0,0,1,0
"6554",37,164,9,2,1639,28,0,1,0,0,1,0,0,0,0
"6555",41,164,9,3,1639,28,0,0,1,0,0,1,0,0,0
"6556",0,164,9,4,1639,0,0,0,0,0,0,0,0,0,1
"6557",42,164,10,1,1640,28,0,0,0,1,0,1,0,0,0
"6558",39,164,10,2,1640,28,0,0,0,1,1,0,0,0,0
"6559",72,164,10,3,1640,40,0,0,0,1,0,0,0,1,0
"6560",0,164,10,4,1640,0,0,0,0,0,0,0,0,0,1
"6561",71,165,1,1,1641,40,0,0,0,1,0,0,1,0,0
"6562",72,165,1,2,1641,40,0,0,0,1,0,0,0,1,0
"6563",20,165,1,3,1641,22,0,1,0,0,0,0,0,1,0
"6564",0,165,1,4,1641,0,0,0,0,0,0,0,0,0,1
"6565",3,165,2,1,1642,12,1,0,0,0,0,0,1,0,0
"6566",42,165,2,2,1642,28,0,0,0,1,0,1,0,0,0
"6567",28,165,2,3,1642,24,0,0,1,0,0,0,0,1,0
"6568",0,165,2,4,1642,0,0,0,0,0,0,0,0,0,1
"6569",72,165,3,1,1643,40,0,0,0,1,0,0,0,1,0
"6570",28,165,3,2,1643,24,0,0,1,0,0,0,0,1,0
"6571",39,165,3,3,1643,28,0,0,0,1,1,0,0,0,0
"6572",0,165,3,4,1643,0,0,0,0,0,0,0,0,0,1
"6573",39,165,4,1,1644,28,0,0,0,1,1,0,0,0,0
"6574",3,165,4,2,1644,12,1,0,0,0,0,0,1,0,0
"6575",71,165,4,3,1644,40,0,0,0,1,0,0,1,0,0
"6576",0,165,4,4,1644,0,0,0,0,0,0,0,0,0,1
"6577",20,165,5,1,1645,22,0,1,0,0,0,0,0,1,0
"6578",41,165,5,2,1645,28,0,0,1,0,0,1,0,0,0
"6579",3,165,5,3,1645,12,1,0,0,0,0,0,1,0,0
"6580",0,165,5,4,1645,0,0,0,0,0,0,0,0,0,1
"6581",37,165,6,1,1646,28,0,1,0,0,1,0,0,0,0
"6582",71,165,6,2,1646,40,0,0,0,1,0,0,1,0,0
"6583",14,165,6,3,1646,18,1,0,0,0,0,1,0,0,0
"6584",0,165,6,4,1646,0,0,0,0,0,0,0,0,0,1
"6585",41,165,7,1,1647,28,0,0,1,0,0,1,0,0,0
"6586",14,165,7,2,1647,18,1,0,0,0,0,1,0,0,0
"6587",37,165,7,3,1647,28,0,1,0,0,1,0,0,0,0
"6588",0,165,7,4,1647,0,0,0,0,0,0,0,0,0,1
"6589",14,165,8,1,1648,18,1,0,0,0,0,1,0,0,0
"6590",20,165,8,2,1648,22,0,1,0,0,0,0,0,1,0
"6591",42,165,8,3,1648,28,0,0,0,1,0,1,0,0,0
"6592",0,165,8,4,1648,0,0,0,0,0,0,0,0,0,1
"6593",28,165,9,1,1649,24,0,0,1,0,0,0,0,1,0
"6594",37,165,9,2,1649,28,0,1,0,0,1,0,0,0,0
"6595",41,165,9,3,1649,28,0,0,1,0,0,1,0,0,0
"6596",0,165,9,4,1649,0,0,0,0,0,0,0,0,0,1
"6597",42,165,10,1,1650,28,0,0,0,1,0,1,0,0,0
"6598",39,165,10,2,1650,28,0,0,0,1,1,0,0,0,0
"6599",72,165,10,3,1650,40,0,0,0,1,0,0,0,1,0
"6600",0,165,10,4,1650,0,0,0,0,0,0,0,0,0,1
"6601",71,166,1,1,1651,40,0,0,0,1,0,0,1,0,0
"6602",72,166,1,2,1651,40,0,0,0,1,0,0,0,1,0
"6603",20,166,1,3,1651,22,0,1,0,0,0,0,0,1,0
"6604",0,166,1,4,1651,0,0,0,0,0,0,0,0,0,1
"6605",3,166,2,1,1652,12,1,0,0,0,0,0,1,0,0
"6606",42,166,2,2,1652,28,0,0,0,1,0,1,0,0,0
"6607",28,166,2,3,1652,24,0,0,1,0,0,0,0,1,0
"6608",0,166,2,4,1652,0,0,0,0,0,0,0,0,0,1
"6609",72,166,3,1,1653,40,0,0,0,1,0,0,0,1,0
"6610",28,166,3,2,1653,24,0,0,1,0,0,0,0,1,0
"6611",39,166,3,3,1653,28,0,0,0,1,1,0,0,0,0
"6612",0,166,3,4,1653,0,0,0,0,0,0,0,0,0,1
"6613",39,166,4,1,1654,28,0,0,0,1,1,0,0,0,0
"6614",3,166,4,2,1654,12,1,0,0,0,0,0,1,0,0
"6615",71,166,4,3,1654,40,0,0,0,1,0,0,1,0,0
"6616",0,166,4,4,1654,0,0,0,0,0,0,0,0,0,1
"6617",20,166,5,1,1655,22,0,1,0,0,0,0,0,1,0
"6618",41,166,5,2,1655,28,0,0,1,0,0,1,0,0,0
"6619",3,166,5,3,1655,12,1,0,0,0,0,0,1,0,0
"6620",0,166,5,4,1655,0,0,0,0,0,0,0,0,0,1
"6621",37,166,6,1,1656,28,0,1,0,0,1,0,0,0,0
"6622",71,166,6,2,1656,40,0,0,0,1,0,0,1,0,0
"6623",14,166,6,3,1656,18,1,0,0,0,0,1,0,0,0
"6624",0,166,6,4,1656,0,0,0,0,0,0,0,0,0,1
"6625",41,166,7,1,1657,28,0,0,1,0,0,1,0,0,0
"6626",14,166,7,2,1657,18,1,0,0,0,0,1,0,0,0
"6627",37,166,7,3,1657,28,0,1,0,0,1,0,0,0,0
"6628",0,166,7,4,1657,0,0,0,0,0,0,0,0,0,1
"6629",14,166,8,1,1658,18,1,0,0,0,0,1,0,0,0
"6630",20,166,8,2,1658,22,0,1,0,0,0,0,0,1,0
"6631",42,166,8,3,1658,28,0,0,0,1,0,1,0,0,0
"6632",0,166,8,4,1658,0,0,0,0,0,0,0,0,0,1
"6633",28,166,9,1,1659,24,0,0,1,0,0,0,0,1,0
"6634",37,166,9,2,1659,28,0,1,0,0,1,0,0,0,0
"6635",41,166,9,3,1659,28,0,0,1,0,0,1,0,0,0
"6636",0,166,9,4,1659,0,0,0,0,0,0,0,0,0,1
"6637",42,166,10,1,1660,28,0,0,0,1,0,1,0,0,0
"6638",39,166,10,2,1660,28,0,0,0,1,1,0,0,0,0
"6639",72,166,10,3,1660,40,0,0,0,1,0,0,0,1,0
"6640",0,166,10,4,1660,0,0,0,0,0,0,0,0,0,1
"6641",71,167,1,1,1661,40,0,0,0,1,0,0,1,0,0
"6642",72,167,1,2,1661,40,0,0,0,1,0,0,0,1,0
"6643",20,167,1,3,1661,22,0,1,0,0,0,0,0,1,0
"6644",0,167,1,4,1661,0,0,0,0,0,0,0,0,0,1
"6645",3,167,2,1,1662,12,1,0,0,0,0,0,1,0,0
"6646",42,167,2,2,1662,28,0,0,0,1,0,1,0,0,0
"6647",28,167,2,3,1662,24,0,0,1,0,0,0,0,1,0
"6648",0,167,2,4,1662,0,0,0,0,0,0,0,0,0,1
"6649",72,167,3,1,1663,40,0,0,0,1,0,0,0,1,0
"6650",28,167,3,2,1663,24,0,0,1,0,0,0,0,1,0
"6651",39,167,3,3,1663,28,0,0,0,1,1,0,0,0,0
"6652",0,167,3,4,1663,0,0,0,0,0,0,0,0,0,1
"6653",39,167,4,1,1664,28,0,0,0,1,1,0,0,0,0
"6654",3,167,4,2,1664,12,1,0,0,0,0,0,1,0,0
"6655",71,167,4,3,1664,40,0,0,0,1,0,0,1,0,0
"6656",0,167,4,4,1664,0,0,0,0,0,0,0,0,0,1
"6657",20,167,5,1,1665,22,0,1,0,0,0,0,0,1,0
"6658",41,167,5,2,1665,28,0,0,1,0,0,1,0,0,0
"6659",3,167,5,3,1665,12,1,0,0,0,0,0,1,0,0
"6660",0,167,5,4,1665,0,0,0,0,0,0,0,0,0,1
"6661",37,167,6,1,1666,28,0,1,0,0,1,0,0,0,0
"6662",71,167,6,2,1666,40,0,0,0,1,0,0,1,0,0
"6663",14,167,6,3,1666,18,1,0,0,0,0,1,0,0,0
"6664",0,167,6,4,1666,0,0,0,0,0,0,0,0,0,1
"6665",41,167,7,1,1667,28,0,0,1,0,0,1,0,0,0
"6666",14,167,7,2,1667,18,1,0,0,0,0,1,0,0,0
"6667",37,167,7,3,1667,28,0,1,0,0,1,0,0,0,0
"6668",0,167,7,4,1667,0,0,0,0,0,0,0,0,0,1
"6669",14,167,8,1,1668,18,1,0,0,0,0,1,0,0,0
"6670",20,167,8,2,1668,22,0,1,0,0,0,0,0,1,0
"6671",42,167,8,3,1668,28,0,0,0,1,0,1,0,0,0
"6672",0,167,8,4,1668,0,0,0,0,0,0,0,0,0,1
"6673",28,167,9,1,1669,24,0,0,1,0,0,0,0,1,0
"6674",37,167,9,2,1669,28,0,1,0,0,1,0,0,0,0
"6675",41,167,9,3,1669,28,0,0,1,0,0,1,0,0,0
"6676",0,167,9,4,1669,0,0,0,0,0,0,0,0,0,1
"6677",42,167,10,1,1670,28,0,0,0,1,0,1,0,0,0
"6678",39,167,10,2,1670,28,0,0,0,1,1,0,0,0,0
"6679",72,167,10,3,1670,40,0,0,0,1,0,0,0,1,0
"6680",0,167,10,4,1670,0,0,0,0,0,0,0,0,0,1
"6681",71,168,1,1,1671,40,0,0,0,1,0,0,1,0,0
"6682",72,168,1,2,1671,40,0,0,0,1,0,0,0,1,0
"6683",20,168,1,3,1671,22,0,1,0,0,0,0,0,1,0
"6684",0,168,1,4,1671,0,0,0,0,0,0,0,0,0,1
"6685",3,168,2,1,1672,12,1,0,0,0,0,0,1,0,0
"6686",42,168,2,2,1672,28,0,0,0,1,0,1,0,0,0
"6687",28,168,2,3,1672,24,0,0,1,0,0,0,0,1,0
"6688",0,168,2,4,1672,0,0,0,0,0,0,0,0,0,1
"6689",72,168,3,1,1673,40,0,0,0,1,0,0,0,1,0
"6690",28,168,3,2,1673,24,0,0,1,0,0,0,0,1,0
"6691",39,168,3,3,1673,28,0,0,0,1,1,0,0,0,0
"6692",0,168,3,4,1673,0,0,0,0,0,0,0,0,0,1
"6693",39,168,4,1,1674,28,0,0,0,1,1,0,0,0,0
"6694",3,168,4,2,1674,12,1,0,0,0,0,0,1,0,0
"6695",71,168,4,3,1674,40,0,0,0,1,0,0,1,0,0
"6696",0,168,4,4,1674,0,0,0,0,0,0,0,0,0,1
"6697",20,168,5,1,1675,22,0,1,0,0,0,0,0,1,0
"6698",41,168,5,2,1675,28,0,0,1,0,0,1,0,0,0
"6699",3,168,5,3,1675,12,1,0,0,0,0,0,1,0,0
"6700",0,168,5,4,1675,0,0,0,0,0,0,0,0,0,1
"6701",37,168,6,1,1676,28,0,1,0,0,1,0,0,0,0
"6702",71,168,6,2,1676,40,0,0,0,1,0,0,1,0,0
"6703",14,168,6,3,1676,18,1,0,0,0,0,1,0,0,0
"6704",0,168,6,4,1676,0,0,0,0,0,0,0,0,0,1
"6705",41,168,7,1,1677,28,0,0,1,0,0,1,0,0,0
"6706",14,168,7,2,1677,18,1,0,0,0,0,1,0,0,0
"6707",37,168,7,3,1677,28,0,1,0,0,1,0,0,0,0
"6708",0,168,7,4,1677,0,0,0,0,0,0,0,0,0,1
"6709",14,168,8,1,1678,18,1,0,0,0,0,1,0,0,0
"6710",20,168,8,2,1678,22,0,1,0,0,0,0,0,1,0
"6711",42,168,8,3,1678,28,0,0,0,1,0,1,0,0,0
"6712",0,168,8,4,1678,0,0,0,0,0,0,0,0,0,1
"6713",28,168,9,1,1679,24,0,0,1,0,0,0,0,1,0
"6714",37,168,9,2,1679,28,0,1,0,0,1,0,0,0,0
"6715",41,168,9,3,1679,28,0,0,1,0,0,1,0,0,0
"6716",0,168,9,4,1679,0,0,0,0,0,0,0,0,0,1
"6717",42,168,10,1,1680,28,0,0,0,1,0,1,0,0,0
"6718",39,168,10,2,1680,28,0,0,0,1,1,0,0,0,0
"6719",72,168,10,3,1680,40,0,0,0,1,0,0,0,1,0
"6720",0,168,10,4,1680,0,0,0,0,0,0,0,0,0,1
"6721",71,169,1,1,1681,40,0,0,0,1,0,0,1,0,0
"6722",72,169,1,2,1681,40,0,0,0,1,0,0,0,1,0
"6723",20,169,1,3,1681,22,0,1,0,0,0,0,0,1,0
"6724",0,169,1,4,1681,0,0,0,0,0,0,0,0,0,1
"6725",3,169,2,1,1682,12,1,0,0,0,0,0,1,0,0
"6726",42,169,2,2,1682,28,0,0,0,1,0,1,0,0,0
"6727",28,169,2,3,1682,24,0,0,1,0,0,0,0,1,0
"6728",0,169,2,4,1682,0,0,0,0,0,0,0,0,0,1
"6729",72,169,3,1,1683,40,0,0,0,1,0,0,0,1,0
"6730",28,169,3,2,1683,24,0,0,1,0,0,0,0,1,0
"6731",39,169,3,3,1683,28,0,0,0,1,1,0,0,0,0
"6732",0,169,3,4,1683,0,0,0,0,0,0,0,0,0,1
"6733",39,169,4,1,1684,28,0,0,0,1,1,0,0,0,0
"6734",3,169,4,2,1684,12,1,0,0,0,0,0,1,0,0
"6735",71,169,4,3,1684,40,0,0,0,1,0,0,1,0,0
"6736",0,169,4,4,1684,0,0,0,0,0,0,0,0,0,1
"6737",20,169,5,1,1685,22,0,1,0,0,0,0,0,1,0
"6738",41,169,5,2,1685,28,0,0,1,0,0,1,0,0,0
"6739",3,169,5,3,1685,12,1,0,0,0,0,0,1,0,0
"6740",0,169,5,4,1685,0,0,0,0,0,0,0,0,0,1
"6741",37,169,6,1,1686,28,0,1,0,0,1,0,0,0,0
"6742",71,169,6,2,1686,40,0,0,0,1,0,0,1,0,0
"6743",14,169,6,3,1686,18,1,0,0,0,0,1,0,0,0
"6744",0,169,6,4,1686,0,0,0,0,0,0,0,0,0,1
"6745",41,169,7,1,1687,28,0,0,1,0,0,1,0,0,0
"6746",14,169,7,2,1687,18,1,0,0,0,0,1,0,0,0
"6747",37,169,7,3,1687,28,0,1,0,0,1,0,0,0,0
