"respondent_id","block_id","question_id","alternative_id","kcal","gram","price","brand_wendys","brand_max_burger","brand_burger_king","brand_mcdonalds","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","no_choice"
417,9,3,1,900,260,32,0,0,1,0,0,0,1,0,0
417,9,3,2,500,380,12,0,0,0,1,1,0,0,0,0
417,9,3,3,700,300,27,1,0,0,0,0,1,0,0,0
417,9,3,4,0,0,0,0,0,0,0,0,0,0,0,1
417,9,4,1,600,300,22,1,0,0,0,1,0,0,0,0
417,9,4,2,700,340,30,0,1,0,0,0,1,0,0,0
417,9,4,3,800,340,22,1,0,0,0,1,0,0,0,0
417,9,4,4,0,0,0,0,0,0,0,0,0,0,0,1
417,9,5,1,900,260,22,1,0,0,0,0,1,0,0,0
417,9,5,2,700,300,25,0,0,1,0,1,0,0,0,0
417,9,5,3,600,380,30,0,1,0,0,0,0,1,0,0
417,9,5,4,0,0,0,0,0,0,0,0,0,0,0,1
417,9,6,1,700,340,25,0,0,1,0,1,0,0,0,0
417,9,6,2,500,380,30,0,1,0,0,0,0,0,1,0
417,9,6,3,900,260,17,1,0,0,0,0,0,1,0,0
417,9,6,4,0,0,0,0,0,0,0,0,0,0,0,1
418,9,1,1,500,300,15,0,1,0,0,1,0,0,0,0
418,9,1,2,700,300,27,1,0,0,0,0,1,0,0,0
418,9,1,3,900,340,35,0,0,0,1,0,0,1,0,0
418,9,1,4,0,0,0,0,0,0,0,0,0,0,0,1
418,9,2,1,700,340,27,0,0,1,0,1,0,0,0,0
418,9,2,2,1000,420,17,0,0,0,1,0,1,0,0,0
418,9,2,3,400,220,20,0,1,0,0,0,0,0,1,0
418,9,2,4,0,0,0,0,0,0,0,0,0,0,0,1
418,9,3,1,900,260,32,0,0,1,0,0,0,1,0,0
418,9,3,2,500,380,12,0,0,0,1,1,0,0,0,0
418,9,3,3,700,300,27,1,0,0,0,0,1,0,0,0
418,9,3,4,0,0,0,0,0,0,0,0,0,0,0,1
418,9,4,1,600,300,22,1,0,0,0,1,0,0,0,0
418,9,4,2,700,340,30,0,1,0,0,0,1,0,0,0
418,9,4,3,800,340,22,1,0,0,0,1,0,0,0,0
418,9,4,4,0,0,0,0,0,0,0,0,0,0,0,1
418,9,5,1,900,260,22,1,0,0,0,0,1,0,0,0
418,9,5,2,700,300,25,0,0,1,0,1,0,0,0,0
418,9,5,3,600,380,30,0,1,0,0,0,0,1,0,0
418,9,5,4,0,0,0,0,0,0,0,0,0,0,0,1
418,9,6,1,700,340,25,0,0,1,0,1,0,0,0,0
418,9,6,2,500,380,30,0,1,0,0,0,0,0,1,0
418,9,6,3,900,260,17,1,0,0,0,0,0,1,0,0
418,9,6,4,0,0,0,0,0,0,0,0,0,0,0,1
419,9,1,1,500,300,15,0,1,0,0,1,0,0,0,0
419,9,1,2,700,300,27,1,0,0,0,0,1,0,0,0
419,9,1,3,900,340,35,0,0,0,1,0,0,1,0,0
419,9,1,4,0,0,0,0,0,0,0,0,0,0,0,1
419,9,2,1,700,340,27,0,0,1,0,1,0,0,0,0
419,9,2,2,1000,420,17,0,0,0,1,0,1,0,0,0
419,9,2,3,400,220,20,0,1,0,0,0,0,0,1,0
419,9,2,4,0,0,0,0,0,0,0,0,0,0,0,1
419,9,3,1,900,260,32,0,0,1,0,0,0,1,0,0
419,9,3,2,500,380,12,0,0,0,1,1,0,0,0,0
419,9,3,3,700,300,27,1,0,0,0,0,1,0,0,0
419,9,3,4,0,0,0,0,0,0,0,0,0,0,0,1
419,9,4,1,600,300,22,1,0,0,0,1,0,0,0,0
419,9,4,2,700,340,30,0,1,0,0,0,1,0,0,0
419,9,4,3,800,340,22,1,0,0,0,1,0,0,0,0
419,9,4,4,0,0,0,0,0,0,0,0,0,0,0,1
419,9,5,1,900,260,22,1,0,0,0,0,1,0,0,0
419,9,5,2,700,300,25,0,0,1,0,1,0,0,0,0
419,9,5,3,600,380,30,0,1,0,0,0,0,1,0,0
419,9,5,4,0,0,0,0,0,0,0,0,0,0,0,1
419,9,6,1,700,340,25,0,0,1,0,1,0,0,0,0
419,9,6,2,500,380,30,0,1,0,0,0,0,0,1,0
419,9,6,3,900,260,17,1,0,0,0,0,0,1,0,0
419,9,6,4,0,0,0,0,0,0,0,0,0,0,0,1
420,9,1,1,500,300,15,0,1,0,0,1,0,0,0,0
420,9,1,2,700,300,27,1,0,0,0,0,1,0,0,0
420,9,1,3,900,340,35,0,0,0,1,0,0,1,0,0
420,9,1,4,0,0,0,0,0,0,0,0,0,0,0,1
420,9,2,1,700,340,27,0,0,1,0,1,0,0,0,0
420,9,2,2,1000,420,17,0,0,0,1,0,1,0,0,0
420,9,2,3,400,220,20,0,1,0,0,0,0,0,1,0
420,9,2,4,0,0,0,0,0,0,0,0,0,0,0,1
420,9,3,1,900,260,32,0,0,1,0,0,0,1,0,0
420,9,3,2,500,380,12,0,0,0,1,1,0,0,0,0
420,9,3,3,700,300,27,1,0,0,0,0,1,0,0,0
420,9,3,4,0,0,0,0,0,0,0,0,0,0,0,1
420,9,4,1,600,300,22,1,0,0,0,1,0,0,0,0
420,9,4,2,700,340,30,0,1,0,0,0,1,0,0,0
420,9,4,3,800,340,22,1,0,0,0,1,0,0,0,0
420,9,4,4,0,0,0,0,0,0,0,0,0,0,0,1
420,9,5,1,900,260,22,1,0,0,0,0,1,0,0,0
420,9,5,2,700,300,25,0,0,1,0,1,0,0,0,0
420,9,5,3,600,380,30,0,1,0,0,0,0,1,0,0
420,9,5,4,0,0,0,0,0,0,0,0,0,0,0,1
420,9,6,1,700,340,25,0,0,1,0,1,0,0,0,0
420,9,6,2,500,380,30,0,1,0,0,0,0,0,1,0
420,9,6,3,900,260,17,1,0,0,0,0,0,1,0,0
420,9,6,4,0,0,0,0,0,0,0,0,0,0,0,1
421,9,1,1,500,300,15,0,1,0,0,1,0,0,0,0
421,9,1,2,700,300,27,1,0,0,0,0,1,0,0,0
421,9,1,3,900,340,35,0,0,0,1,0,0,1,0,0
421,9,1,4,0,0,0,0,0,0,0,0,0,0,0,1
421,9,2,1,700,340,27,0,0,1,0,1,0,0,0,0
421,9,2,2,1000,420,17,0,0,0,1,0,1,0,0,0
421,9,2,3,400,220,20,0,1,0,0,0,0,0,1,0
421,9,2,4,0,0,0,0,0,0,0,0,0,0,0,1
421,9,3,1,900,260,32,0,0,1,0,0,0,1,0,0
421,9,3,2,500,380,12,0,0,0,1,1,0,0,0,0
421,9,3,3,700,300,27,1,0,0,0,0,1,0,0,0
421,9,3,4,0,0,0,0,0,0,0,0,0,0,0,1
421,9,4,1,600,300,22,1,0,0,0,1,0,0,0,0
421,9,4,2,700,340,30,0,1,0,0,0,1,0,0,0
421,9,4,3,800,340,22,1,0,0,0,1,0,0,0,0
421,9,4,4,0,0,0,0,0,0,0,0,0,0,0,1
421,9,5,1,900,260,22,1,0,0,0,0,1,0,0,0
421,9,5,2,700,300,25,0,0,1,0,1,0,0,0,0
421,9,5,3,600,380,30,0,1,0,0,0,0,1,0,0
421,9,5,4,0,0,0,0,0,0,0,0,0,0,0,1
421,9,6,1,700,340,25,0,0,1,0,1,0,0,0,0
421,9,6,2,500,380,30,0,1,0,0,0,0,0,1,0
421,9,6,3,900,260,17,1,0,0,0,0,0,1,0,0
421,9,6,4,0,0,0,0,0,0,0,0,0,0,0,1
422,9,1,1,500,300,15,0,1,0,0,1,0,0,0,0
422,9,1,2,700,300,27,1,0,0,0,0,1,0,0,0
422,9,1,3,900,340,35,0,0,0,1,0,0,1,0,0
422,9,1,4,0,0,0,0,0,0,0,0,0,0,0,1
422,9,2,1,700,340,27,0,0,1,0,1,0,0,0,0
422,9,2,2,1000,420,17,0,0,0,1,0,1,0,0,0
422,9,2,3,400,220,20,0,1,0,0,0,0,0,1,0
422,9,2,4,0,0,0,0,0,0,0,0,0,0,0,1
422,9,3,1,900,260,32,0,0,1,0,0,0,1,0,0
422,9,3,2,500,380,12,0,0,0,1,1,0,0,0,0
422,9,3,3,700,300,27,1,0,0,0,0,1,0,0,0
422,9,3,4,0,0,0,0,0,0,0,0,0,0,0,1
422,9,4,1,600,300,22,1,0,0,0,1,0,0,0,0
422,9,4,2,700,340,30,0,1,0,0,0,1,0,0,0
422,9,4,3,800,340,22,1,0,0,0,1,0,0,0,0
422,9,4,4,0,0,0,0,0,0,0,0,0,0,0,1
422,9,5,1,900,260,22,1,0,0,0,0,1,0,0,0
422,9,5,2,700,300,25,0,0,1,0,1,0,0,0,0
422,9,5,3,600,380,30,0,1,0,0,0,0,1,0,0
422,9,5,4,0,0,0,0,0,0,0,0,0,0,0,1
422,9,6,1,700,340,25,0,0,1,0,1,0,0,0,0
422,9,6,2,500,380,30,0,1,0,0,0,0,0,1,0
422,9,6,3,900,260,17,1,0,0,0,0,0,1,0,0
422,9,6,4,0,0,0,0,0,0,0,0,0,0,0,1
423,9,1,1,500,300,15,0,1,0,0,1,0,0,0,0
423,9,1,2,700,300,27,1,0,0,0,0,1,0,0,0
423,9,1,3,900,340,35,0,0,0,1,0,0,1,0,0
423,9,1,4,0,0,0,0,0,0,0,0,0,0,0,1
423,9,2,1,700,340,27,0,0,1,0,1,0,0,0,0
423,9,2,2,1000,420,17,0,0,0,1,0,1,0,0,0
423,9,2,3,400,220,20,0,1,0,0,0,0,0,1,0
423,9,2,4,0,0,0,0,0,0,0,0,0,0,0,1
423,9,3,1,900,260,32,0,0,1,0,0,0,1,0,0
423,9,3,2,500,380,12,0,0,0,1,1,0,0,0,0
423,9,3,3,700,300,27,1,0,0,0,0,1,0,0,0
423,9,3,4,0,0,0,0,0,0,0,0,0,0,0,1
423,9,4,1,600,300,22,1,0,0,0,1,0,0,0,0
423,9,4,2,700,340,30,0,1,0,0,0,1,0,0,0
423,9,4,3,800,340,22,1,0,0,0,1,0,0,0,0
423,9,4,4,0,0,0,0,0,0,0,0,0,0,0,1
423,9,5,1,900,260,22,1,0,0,0,0,1,0,0,0
423,9,5,2,700,300,25,0,0,1,0,1,0,0,0,0
423,9,5,3,600,380,30,0,1,0,0,0,0,1,0,0
423,9,5,4,0,0,0,0,0,0,0,0,0,0,0,1
423,9,6,1,700,340,25,0,0,1,0,1,0,0,0,0
423,9,6,2,500,380,30,0,1,0,0,0,0,0,1,0
423,9,6,3,900,260,17,1,0,0,0,0,0,1,0,0
423,9,6,4,0,0,0,0,0,0,0,0,0,0,0,1
424,9,1,1,500,300,15,0,1,0,0,1,0,0,0,0
424,9,1,2,700,300,27,1,0,0,0,0,1,0,0,0
424,9,1,3,900,340,35,0,0,0,1,0,0,1,0,0
424,9,1,4,0,0,0,0,0,0,0,0,0,0,0,1
424,9,2,1,700,340,27,0,0,1,0,1,0,0,0,0
424,9,2,2,1000,420,17,0,0,0,1,0,1,0,0,0
424,9,2,3,400,220,20,0,1,0,0,0,0,0,1,0
424,9,2,4,0,0,0,0,0,0,0,0,0,0,0,1
424,9,3,1,900,260,32,0,0,1,0,0,0,1,0,0
424,9,3,2,500,380,12,0,0,0,1,1,0,0,0,0
424,9,3,3,700,300,27,1,0,0,0,0,1,0,0,0
424,9,3,4,0,0,0,0,0,0,0,0,0,0,0,1
424,9,4,1,600,300,22,1,0,0,0,1,0,0,0,0
424,9,4,2,700,340,30,0,1,0,0,0,1,0,0,0
424,9,4,3,800,340,22,1,0,0,0,1,0,0,0,0
424,9,4,4,0,0,0,0,0,0,0,0,0,0,0,1
424,9,5,1,900,260,22,1,0,0,0,0,1,0,0,0
424,9,5,2,700,300,25,0,0,1,0,1,0,0,0,0
424,9,5,3,600,380,30,0,1,0,0,0,0,1,0,0
424,9,5,4,0,0,0,0,0,0,0,0,0,0,0,1
424,9,6,1,700,340,25,0,0,1,0,1,0,0,0,0
424,9,6,2,500,380,30,0,1,0,0,0,0,0,1,0
424,9,6,3,900,260,17,1,0,0,0,0,0,1,0,0
424,9,6,4,0,0,0,0,0,0,0,0,0,0,0,1
425,9,1,1,500,300,15,0,1,0,0,1,0,0,0,0
425,9,1,2,700,300,27,1,0,0,0,0,1,0,0,0
425,9,1,3,900,340,35,0,0,0,1,0,0,1,0,0
425,9,1,4,0,0,0,0,0,0,0,0,0,0,0,1
425,9,2,1,700,340,27,0,0,1,0,1,0,0,0,0
425,9,2,2,1000,420,17,0,0,0,1,0,1,0,0,0
425,9,2,3,400,220,20,0,1,0,0,0,0,0,1,0
425,9,2,4,0,0,0,0,0,0,0,0,0,0,0,1
425,9,3,1,900,260,32,0,0,1,0,0,0,1,0,0
425,9,3,2,500,380,12,0,0,0,1,1,0,0,0,0
425,9,3,3,700,300,27,1,0,0,0,0,1,0,0,0
425,9,3,4,0,0,0,0,0,0,0,0,0,0,0,1
425,9,4,1,600,300,22,1,0,0,0,1,0,0,0,0
425,9,4,2,700,340,30,0,1,0,0,0,1,0,0,0
425,9,4,3,800,340,22,1,0,0,0,1,0,0,0,0
425,9,4,4,0,0,0,0,0,0,0,0,0,0,0,1
425,9,5,1,900,260,22,1,0,0,0,0,1,0,0,0
425,9,5,2,700,300,25,0,0,1,0,1,0,0,0,0
425,9,5,3,600,380,30,0,1,0,0,0,0,1,0,0
425,9,5,4,0,0,0,0,0,0,0,0,0,0,0,1
425,9,6,1,700,340,25,0,0,1,0,1,0,0,0,0
425,9,6,2,500,380,30,0,1,0,0,0,0,0,1,0
425,9,6,3,900,260,17,1,0,0,0,0,0,1,0,0
425,9,6,4,0,0,0,0,0,0,0,0,0,0,0,1
426,9,1,1,500,300,15,0,1,0,0,1,0,0,0,0
426,9,1,2,700,300,27,1,0,0,0,0,1,0,0,0
426,9,1,3,900,340,35,0,0,0,1,0,0,1,0,0
426,9,1,4,0,0,0,0,0,0,0,0,0,0,0,1
426,9,2,1,700,340,27,0,0,1,0,1,0,0,0,0
426,9,2,2,1000,420,17,0,0,0,1,0,1,0,0,0
426,9,2,3,400,220,20,0,1,0,0,0,0,0,1,0
426,9,2,4,0,0,0,0,0,0,0,0,0,0,0,1
426,9,3,1,900,260,32,0,0,1,0,0,0,1,0,0
426,9,3,2,500,380,12,0,0,0,1,1,0,0,0,0
426,9,3,3,700,300,27,1,0,0,0,0,1,0,0,0
426,9,3,4,0,0,0,0,0,0,0,0,0,0,0,1
426,9,4,1,600,300,22,1,0,0,0,1,0,0,0,0
426,9,4,2,700,340,30,0,1,0,0,0,1,0,0,0
426,9,4,3,800,340,22,1,0,0,0,1,0,0,0,0
426,9,4,4,0,0,0,0,0,0,0,0,0,0,0,1
426,9,5,1,900,260,22,1,0,0,0,0,1,0,0,0
426,9,5,2,700,300,25,0,0,1,0,1,0,0,0,0
426,9,5,3,600,380,30,0,1,0,0,0,0,1,0,0
426,9,5,4,0,0,0,0,0,0,0,0,0,0,0,1
426,9,6,1,700,340,25,0,0,1,0,1,0,0,0,0
426,9,6,2,500,380,30,0,1,0,0,0,0,0,1,0
426,9,6,3,900,260,17,1,0,0,0,0,0,1,0,0
426,9,6,4,0,0,0,0,0,0,0,0,0,0,0,1
427,9,1,1,500,300,15,0,1,0,0,1,0,0,0,0
427,9,1,2,700,300,27,1,0,0,0,0,1,0,0,0
427,9,1,3,900,340,35,0,0,0,1,0,0,1,0,0
427,9,1,4,0,0,0,0,0,0,0,0,0,0,0,1
427,9,2,1,700,340,27,0,0,1,0,1,0,0,0,0
427,9,2,2,1000,420,17,0,0,0,1,0,1,0,0,0
427,9,2,3,400,220,20,0,1,0,0,0,0,0,1,0
427,9,2,4,0,0,0,0,0,0,0,0,0,0,0,1
427,9,3,1,900,260,32,0,0,1,0,0,0,1,0,0
427,9,3,2,500,380,12,0,0,0,1,1,0,0,0,0
427,9,3,3,700,300,27,1,0,0,0,0,1,0,0,0
427,9,3,4,0,0,0,0,0,0,0,0,0,0,0,1
427,9,4,1,600,300,22,1,0,0,0,1,0,0,0,0
427,9,4,2,700,340,30,0,1,0,0,0,1,0,0,0
427,9,4,3,800,340,22,1,0,0,0,1,0,0,0,0
427,9,4,4,0,0,0,0,0,0,0,0,0,0,0,1
427,9,5,1,900,260,22,1,0,0,0,0,1,0,0,0
427,9,5,2,700,300,25,0,0,1,0,1,0,0,0,0
427,9,5,3,600,380,30,0,1,0,0,0,0,1,0,0
427,9,5,4,0,0,0,0,0,0,0,0,0,0,0,1
427,9,6,1,700,340,25,0,0,1,0,1,0,0,0,0
427,9,6,2,500,380,30,0,1,0,0,0,0,0,1,0
427,9,6,3,900,260,17,1,0,0,0,0,0,1,0,0
427,9,6,4,0,0,0,0,0,0,0,0,0,0,0,1
428,9,1,1,500,300,15,0,1,0,0,1,0,0,0,0
428,9,1,2,700,300,27,1,0,0,0,0,1,0,0,0
428,9,1,3,900,340,35,0,0,0,1,0,0,1,0,0
428,9,1,4,0,0,0,0,0,0,0,0,0,0,0,1
428,9,2,1,700,340,27,0,0,1,0,1,0,0,0,0
428,9,2,2,1000,420,17,0,0,0,1,0,1,0,0,0
428,9,2,3,400,220,20,0,1,0,0,0,0,0,1,0
428,9,2,4,0,0,0,0,0,0,0,0,0,0,0,1
428,9,3,1,900,260,32,0,0,1,0,0,0,1,0,0
428,9,3,2,500,380,12,0,0,0,1,1,0,0,0,0
428,9,3,3,700,300,27,1,0,0,0,0,1,0,0,0
428,9,3,4,0,0,0,0,0,0,0,0,0,0,0,1
428,9,4,1,600,300,22,1,0,0,0,1,0,0,0,0
428,9,4,2,700,340,30,0,1,0,0,0,1,0,0,0
428,9,4,3,800,340,22,1,0,0,0,1,0,0,0,0
428,9,4,4,0,0,0,0,0,0,0,0,0,0,0,1
428,9,5,1,900,260,22,1,0,0,0,0,1,0,0,0
428,9,5,2,700,300,25,0,0,1,0,1,0,0,0,0
428,9,5,3,600,380,30,0,1,0,0,0,0,1,0,0
428,9,5,4,0,0,0,0,0,0,0,0,0,0,0,1
428,9,6,1,700,340,25,0,0,1,0,1,0,0,0,0
428,9,6,2,500,380,30,0,1,0,0,0,0,0,1,0
428,9,6,3,900,260,17,1,0,0,0,0,0,1,0,0
428,9,6,4,0,0,0,0,0,0,0,0,0,0,0,1
429,9,1,1,500,300,15,0,1,0,0,1,0,0,0,0
429,9,1,2,700,300,27,1,0,0,0,0,1,0,0,0
429,9,1,3,900,340,35,0,0,0,1,0,0,1,0,0
429,9,1,4,0,0,0,0,0,0,0,0,0,0,0,1
429,9,2,1,700,340,27,0,0,1,0,1,0,0,0,0
429,9,2,2,1000,420,17,0,0,0,1,0,1,0,0,0
429,9,2,3,400,220,20,0,1,0,0,0,0,0,1,0
429,9,2,4,0,0,0,0,0,0,0,0,0,0,0,1
429,9,3,1,900,260,32,0,0,1,0,0,0,1,0,0
429,9,3,2,500,380,12,0,0,0,1,1,0,0,0,0
429,9,3,3,700,300,27,1,0,0,0,0,1,0,0,0
429,9,3,4,0,0,0,0,0,0,0,0,0,0,0,1
429,9,4,1,600,300,22,1,0,0,0,1,0,0,0,0
429,9,4,2,700,340,30,0,1,0,0,0,1,0,0,0
429,9,4,3,800,340,22,1,0,0,0,1,0,0,0,0
429,9,4,4,0,0,0,0,0,0,0,0,0,0,0,1
429,9,5,1,900,260,22,1,0,0,0,0,1,0,0,0
429,9,5,2,700,300,25,0,0,1,0,1,0,0,0,0
429,9,5,3,600,380,30,0,1,0,0,0,0,1,0,0
429,9,5,4,0,0,0,0,0,0,0,0,0,0,0,1
429,9,6,1,700,340,25,0,0,1,0,1,0,0,0,0
429,9,6,2,500,380,30,0,1,0,0,0,0,0,1,0
429,9,6,3,900,260,17,1,0,0,0,0,0,1,0,0
429,9,6,4,0,0,0,0,0,0,0,0,0,0,0,1
430,9,1,1,500,300,15,0,1,0,0,1,0,0,0,0
430,9,1,2,700,300,27,1,0,0,0,0,1,0,0,0
430,9,1,3,900,340,35,0,0,0,1,0,0,1,0,0
430,9,1,4,0,0,0,0,0,0,0,0,0,0,0,1
430,9,2,1,700,340,27,0,0,1,0,1,0,0,0,0
430,9,2,2,1000,420,17,0,0,0,1,0,1,0,0,0
430,9,2,3,400,220,20,0,1,0,0,0,0,0,1,0
430,9,2,4,0,0,0,0,0,0,0,0,0,0,0,1
430,9,3,1,900,260,32,0,0,1,0,0,0,1,0,0
430,9,3,2,500,380,12,0,0,0,1,1,0,0,0,0
430,9,3,3,700,300,27,1,0,0,0,0,1,0,0,0
430,9,3,4,0,0,0,0,0,0,0,0,0,0,0,1
430,9,4,1,600,300,22,1,0,0,0,1,0,0,0,0
430,9,4,2,700,340,30,0,1,0,0,0,1,0,0,0
430,9,4,3,800,340,22,1,0,0,0,1,0,0,0,0
430,9,4,4,0,0,0,0,0,0,0,0,0,0,0,1
430,9,5,1,900,260,22,1,0,0,0,0,1,0,0,0
430,9,5,2,700,300,25,0,0,1,0,1,0,0,0,0
430,9,5,3,600,380,30,0,1,0,0,0,0,1,0,0
430,9,5,4,0,0,0,0,0,0,0,0,0,0,0,1
430,9,6,1,700,340,25,0,0,1,0,1,0,0,0,0
430,9,6,2,500,380,30,0,1,0,0,0,0,0,1,0
430,9,6,3,900,260,17,1,0,0,0,0,0,1,0,0
430,9,6,4,0,0,0,0,0,0,0,0,0,0,0,1
431,9,1,1,500,300,15,0,1,0,0,1,0,0,0,0
431,9,1,2,700,300,27,1,0,0,0,0,1,0,0,0
431,9,1,3,900,340,35,0,0,0,1,0,0,1,0,0
431,9,1,4,0,0,0,0,0,0,0,0,0,0,0,1
431,9,2,1,700,340,27,0,0,1,0,1,0,0,0,0
431,9,2,2,1000,420,17,0,0,0,1,0,1,0,0,0
431,9,2,3,400,220,20,0,1,0,0,0,0,0,1,0
431,9,2,4,0,0,0,0,0,0,0,0,0,0,0,1
431,9,3,1,900,260,32,0,0,1,0,0,0,1,0,0
431,9,3,2,500,380,12,0,0,0,1,1,0,0,0,0
431,9,3,3,700,300,27,1,0,0,0,0,1,0,0,0
431,9,3,4,0,0,0,0,0,0,0,0,0,0,0,1
431,9,4,1,600,300,22,1,0,0,0,1,0,0,0,0
431,9,4,2,700,340,30,0,1,0,0,0,1,0,0,0
431,9,4,3,800,340,22,1,0,0,0,1,0,0,0,0
431,9,4,4,0,0,0,0,0,0,0,0,0,0,0,1
431,9,5,1,900,260,22,1,0,0,0,0,1,0,0,0
431,9,5,2,700,300,25,0,0,1,0,1,0,0,0,0
431,9,5,3,600,380,30,0,1,0,0,0,0,1,0,0
431,9,5,4,0,0,0,0,0,0,0,0,0,0,0,1
431,9,6,1,700,340,25,0,0,1,0,1,0,0,0,0
431,9,6,2,500,380,30,0,1,0,0,0,0,0,1,0
431,9,6,3,900,260,17,1,0,0,0,0,0,1,0,0
431,9,6,4,0,0,0,0,0,0,0,0,0,0,0,1
432,9,1,1,500,300,15,0,1,0,0,1,0,0,0,0
432,9,1,2,700,300,27,1,0,0,0,0,1,0,0,0
432,9,1,3,900,340,35,0,0,0,1,0,0,1,0,0
432,9,1,4,0,0,0,0,0,0,0,0,0,0,0,1
432,9,2,1,700,340,27,0,0,1,0,1,0,0,0,0
432,9,2,2,1000,420,17,0,0,0,1,0,1,0,0,0
432,9,2,3,400,220,20,0,1,0,0,0,0,0,1,0
432,9,2,4,0,0,0,0,0,0,0,0,0,0,0,1
432,9,3,1,900,260,32,0,0,1,0,0,0,1,0,0
432,9,3,2,500,380,12,0,0,0,1,1,0,0,0,0
432,9,3,3,700,300,27,1,0,0,0,0,1,0,0,0
432,9,3,4,0,0,0,0,0,0,0,0,0,0,0,1
432,9,4,1,600,300,22,1,0,0,0,1,0,0,0,0
432,9,4,2,700,340,30,0,1,0,0,0,1,0,0,0
432,9,4,3,800,340,22,1,0,0,0,1,0,0,0,0
432,9,4,4,0,0,0,0,0,0,0,0,0,0,0,1
432,9,5,1,900,260,22,1,0,0,0,0,1,0,0,0
432,9,5,2,700,300,25,0,0,1,0,1,0,0,0,0
432,9,5,3,600,380,30,0,1,0,0,0,0,1,0,0
432,9,5,4,0,0,0,0,0,0,0,0,0,0,0,1
432,9,6,1,700,340,25,0,0,1,0,1,0,0,0,0
432,9,6,2,500,380,30,0,1,0,0,0,0,0,1,0
432,9,6,3,900,260,17,1,0,0,0,0,0,1,0,0
432,9,6,4,0,0,0,0,0,0,0,0,0,0,0,1
433,9,1,1,500,300,15,0,1,0,0,1,0,0,0,0
433,9,1,2,700,300,27,1,0,0,0,0,1,0,0,0
433,9,1,3,900,340,35,0,0,0,1,0,0,1,0,0
433,9,1,4,0,0,0,0,0,0,0,0,0,0,0,1
433,9,2,1,700,340,27,0,0,1,0,1,0,0,0,0
433,9,2,2,1000,420,17,0,0,0,1,0,1,0,0,0
433,9,2,3,400,220,20,0,1,0,0,0,0,0,1,0
433,9,2,4,0,0,0,0,0,0,0,0,0,0,0,1
433,9,3,1,900,260,32,0,0,1,0,0,0,1,0,0
433,9,3,2,500,380,12,0,0,0,1,1,0,0,0,0
433,9,3,3,700,300,27,1,0,0,0,0,1,0,0,0
433,9,3,4,0,0,0,0,0,0,0,0,0,0,0,1
433,9,4,1,600,300,22,1,0,0,0,1,0,0,0,0
433,9,4,2,700,340,30,0,1,0,0,0,1,0,0,0
433,9,4,3,800,340,22,1,0,0,0,1,0,0,0,0
433,9,4,4,0,0,0,0,0,0,0,0,0,0,0,1
433,9,5,1,900,260,22,1,0,0,0,0,1,0,0,0
433,9,5,2,700,300,25,0,0,1,0,1,0,0,0,0
433,9,5,3,600,380,30,0,1,0,0,0,0,1,0,0
433,9,5,4,0,0,0,0,0,0,0,0,0,0,0,1
433,9,6,1,700,340,25,0,0,1,0,1,0,0,0,0
433,9,6,2,500,380,30,0,1,0,0,0,0,0,1,0
433,9,6,3,900,260,17,1,0,0,0,0,0,1,0,0
433,9,6,4,0,0,0,0,0,0,0,0,0,0,0,1
434,9,1,1,500,300,15,0,1,0,0,1,0,0,0,0
434,9,1,2,700,300,27,1,0,0,0,0,1,0,0,0
434,9,1,3,900,340,35,0,0,0,1,0,0,1,0,0
434,9,1,4,0,0,0,0,0,0,0,0,0,0,0,1
434,9,2,1,700,340,27,0,0,1,0,1,0,0,0,0
434,9,2,2,1000,420,17,0,0,0,1,0,1,0,0,0
434,9,2,3,400,220,20,0,1,0,0,0,0,0,1,0
434,9,2,4,0,0,0,0,0,0,0,0,0,0,0,1
434,9,3,1,900,260,32,0,0,1,0,0,0,1,0,0
434,9,3,2,500,380,12,0,0,0,1,1,0,0,0,0
434,9,3,3,700,300,27,1,0,0,0,0,1,0,0,0
434,9,3,4,0,0,0,0,0,0,0,0,0,0,0,1
434,9,4,1,600,300,22,1,0,0,0,1,0,0,0,0
434,9,4,2,700,340,30,0,1,0,0,0,1,0,0,0
434,9,4,3,800,340,22,1,0,0,0,1,0,0,0,0
434,9,4,4,0,0,0,0,0,0,0,0,0,0,0,1
434,9,5,1,900,260,22,1,0,0,0,0,1,0,0,0
434,9,5,2,700,300,25,0,0,1,0,1,0,0,0,0
434,9,5,3,600,380,30,0,1,0,0,0,0,1,0,0
434,9,5,4,0,0,0,0,0,0,0,0,0,0,0,1
434,9,6,1,700,340,25,0,0,1,0,1,0,0,0,0
434,9,6,2,500,380,30,0,1,0,0,0,0,0,1,0
434,9,6,3,900,260,17,1,0,0,0,0,0,1,0,0
434,9,6,4,0,0,0,0,0,0,0,0,0,0,0,1
435,9,1,1,500,300,15,0,1,0,0,1,0,0,0,0
435,9,1,2,700,300,27,1,0,0,0,0,1,0,0,0
435,9,1,3,900,340,35,0,0,0,1,0,0,1,0,0
435,9,1,4,0,0,0,0,0,0,0,0,0,0,0,1
435,9,2,1,700,340,27,0,0,1,0,1,0,0,0,0
435,9,2,2,1000,420,17,0,0,0,1,0,1,0,0,0
435,9,2,3,400,220,20,0,1,0,0,0,0,0,1,0
435,9,2,4,0,0,0,0,0,0,0,0,0,0,0,1
435,9,3,1,900,260,32,0,0,1,0,0,0,1,0,0
