"id","profileID","respID","qID","altID","obsID","gram","kcal","price","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","brand_mcdonalds","brand_burger_king","brand_max_burger","brand_wendys","no_choice","choice"
"4512",0,113,8,4,1128,0,0,0,0,0,0,0,0,0,0,0,1,1
"4513",1226,113,9,1,1129,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4514",1884,113,9,2,1129,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4515",428,113,9,3,1129,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4516",0,113,9,4,1129,0,0,0,0,0,0,0,0,0,0,0,1,1
"4517",1275,113,10,1,1130,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4518",12,113,10,2,1130,180,570,12,1,0,0,0,0,0,0,1,0,0
"4519",1697,113,10,3,1130,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4520",0,113,10,4,1130,0,0,0,0,0,0,0,0,0,0,0,1,1
"4521",2622,114,1,1,1131,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4522",1226,114,1,2,1131,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4523",206,114,1,3,1131,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4524",0,114,1,4,1131,0,0,0,0,0,0,0,0,0,0,0,1,1
"4525",477,114,2,1,1132,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4526",206,114,2,2,1132,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4527",1226,114,2,3,1132,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4528",0,114,2,4,1132,0,0,0,0,0,0,0,0,0,0,0,1,1
"4529",1884,114,3,1,1133,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4530",2622,114,3,2,1133,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4531",183,114,3,3,1133,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4532",0,114,3,4,1133,0,0,0,0,0,0,0,0,0,0,0,1,1
"4533",183,114,4,1,1134,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4534",428,114,4,2,1134,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4535",1275,114,4,3,1134,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4536",0,114,4,4,1134,0,0,0,0,0,0,0,0,0,0,0,1,1
"4537",428,114,5,1,1135,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4538",477,114,5,2,1135,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4539",2622,114,5,3,1135,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4540",0,114,5,4,1135,0,0,0,0,0,0,0,0,0,0,0,1,1
"4541",12,114,6,1,1136,180,570,12,1,0,0,0,0,0,0,1,0,0
"4542",183,114,6,2,1136,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4543",477,114,6,3,1136,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4544",0,114,6,4,1136,0,0,0,0,0,0,0,0,0,0,0,1,1
"4545",206,114,7,1,1137,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4546",1697,114,7,2,1137,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4547",12,114,7,3,1137,180,570,12,1,0,0,0,0,0,0,1,0,0
"4548",0,114,7,4,1137,0,0,0,0,0,0,0,0,0,0,0,1,1
"4549",1697,114,8,1,1138,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4550",1275,114,8,2,1138,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4551",1884,114,8,3,1138,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4552",0,114,8,4,1138,0,0,0,0,0,0,0,0,0,0,0,1,1
"4553",1226,114,9,1,1139,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4554",1884,114,9,2,1139,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4555",428,114,9,3,1139,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4556",0,114,9,4,1139,0,0,0,0,0,0,0,0,0,0,0,1,1
"4557",1275,114,10,1,1140,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4558",12,114,10,2,1140,180,570,12,1,0,0,0,0,0,0,1,0,0
"4559",1697,114,10,3,1140,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4560",0,114,10,4,1140,0,0,0,0,0,0,0,0,0,0,0,1,1
"4561",2622,115,1,1,1141,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4562",1226,115,1,2,1141,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4563",206,115,1,3,1141,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4564",0,115,1,4,1141,0,0,0,0,0,0,0,0,0,0,0,1,1
"4565",477,115,2,1,1142,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4566",206,115,2,2,1142,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4567",1226,115,2,3,1142,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4568",0,115,2,4,1142,0,0,0,0,0,0,0,0,0,0,0,1,1
"4569",1884,115,3,1,1143,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4570",2622,115,3,2,1143,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4571",183,115,3,3,1143,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4572",0,115,3,4,1143,0,0,0,0,0,0,0,0,0,0,0,1,1
"4573",183,115,4,1,1144,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4574",428,115,4,2,1144,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4575",1275,115,4,3,1144,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4576",0,115,4,4,1144,0,0,0,0,0,0,0,0,0,0,0,1,1
"4577",428,115,5,1,1145,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4578",477,115,5,2,1145,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4579",2622,115,5,3,1145,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4580",0,115,5,4,1145,0,0,0,0,0,0,0,0,0,0,0,1,1
"4581",12,115,6,1,1146,180,570,12,1,0,0,0,0,0,0,1,0,0
"4582",183,115,6,2,1146,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4583",477,115,6,3,1146,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4584",0,115,6,4,1146,0,0,0,0,0,0,0,0,0,0,0,1,1
"4585",206,115,7,1,1147,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4586",1697,115,7,2,1147,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4587",12,115,7,3,1147,180,570,12,1,0,0,0,0,0,0,1,0,0
"4588",0,115,7,4,1147,0,0,0,0,0,0,0,0,0,0,0,1,1
"4589",1697,115,8,1,1148,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4590",1275,115,8,2,1148,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4591",1884,115,8,3,1148,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4592",0,115,8,4,1148,0,0,0,0,0,0,0,0,0,0,0,1,1
"4593",1226,115,9,1,1149,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4594",1884,115,9,2,1149,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4595",428,115,9,3,1149,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4596",0,115,9,4,1149,0,0,0,0,0,0,0,0,0,0,0,1,1
"4597",1275,115,10,1,1150,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4598",12,115,10,2,1150,180,570,12,1,0,0,0,0,0,0,1,0,0
"4599",1697,115,10,3,1150,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4600",0,115,10,4,1150,0,0,0,0,0,0,0,0,0,0,0,1,1
"4601",2622,116,1,1,1151,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4602",1226,116,1,2,1151,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4603",206,116,1,3,1151,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4604",0,116,1,4,1151,0,0,0,0,0,0,0,0,0,0,0,1,1
"4605",477,116,2,1,1152,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4606",206,116,2,2,1152,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4607",1226,116,2,3,1152,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4608",0,116,2,4,1152,0,0,0,0,0,0,0,0,0,0,0,1,1
"4609",1884,116,3,1,1153,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4610",2622,116,3,2,1153,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4611",183,116,3,3,1153,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4612",0,116,3,4,1153,0,0,0,0,0,0,0,0,0,0,0,1,1
"4613",183,116,4,1,1154,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4614",428,116,4,2,1154,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4615",1275,116,4,3,1154,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4616",0,116,4,4,1154,0,0,0,0,0,0,0,0,0,0,0,1,1
"4617",428,116,5,1,1155,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4618",477,116,5,2,1155,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4619",2622,116,5,3,1155,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4620",0,116,5,4,1155,0,0,0,0,0,0,0,0,0,0,0,1,1
"4621",12,116,6,1,1156,180,570,12,1,0,0,0,0,0,0,1,0,0
"4622",183,116,6,2,1156,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4623",477,116,6,3,1156,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4624",0,116,6,4,1156,0,0,0,0,0,0,0,0,0,0,0,1,1
"4625",206,116,7,1,1157,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4626",1697,116,7,2,1157,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4627",12,116,7,3,1157,180,570,12,1,0,0,0,0,0,0,1,0,0
"4628",0,116,7,4,1157,0,0,0,0,0,0,0,0,0,0,0,1,1
"4629",1697,116,8,1,1158,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4630",1275,116,8,2,1158,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4631",1884,116,8,3,1158,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4632",0,116,8,4,1158,0,0,0,0,0,0,0,0,0,0,0,1,1
"4633",1226,116,9,1,1159,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4634",1884,116,9,2,1159,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4635",428,116,9,3,1159,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4636",0,116,9,4,1159,0,0,0,0,0,0,0,0,0,0,0,1,1
"4637",1275,116,10,1,1160,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4638",12,116,10,2,1160,180,570,12,1,0,0,0,0,0,0,1,0,0
"4639",1697,116,10,3,1160,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4640",0,116,10,4,1160,0,0,0,0,0,0,0,0,0,0,0,1,1
"4641",2622,117,1,1,1161,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4642",1226,117,1,2,1161,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4643",206,117,1,3,1161,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4644",0,117,1,4,1161,0,0,0,0,0,0,0,0,0,0,0,1,1
"4645",477,117,2,1,1162,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4646",206,117,2,2,1162,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4647",1226,117,2,3,1162,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4648",0,117,2,4,1162,0,0,0,0,0,0,0,0,0,0,0,1,1
"4649",1884,117,3,1,1163,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4650",2622,117,3,2,1163,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4651",183,117,3,3,1163,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4652",0,117,3,4,1163,0,0,0,0,0,0,0,0,0,0,0,1,1
"4653",183,117,4,1,1164,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4654",428,117,4,2,1164,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4655",1275,117,4,3,1164,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4656",0,117,4,4,1164,0,0,0,0,0,0,0,0,0,0,0,1,1
"4657",428,117,5,1,1165,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4658",477,117,5,2,1165,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4659",2622,117,5,3,1165,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4660",0,117,5,4,1165,0,0,0,0,0,0,0,0,0,0,0,1,1
"4661",12,117,6,1,1166,180,570,12,1,0,0,0,0,0,0,1,0,0
"4662",183,117,6,2,1166,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4663",477,117,6,3,1166,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4664",0,117,6,4,1166,0,0,0,0,0,0,0,0,0,0,0,1,1
"4665",206,117,7,1,1167,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4666",1697,117,7,2,1167,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4667",12,117,7,3,1167,180,570,12,1,0,0,0,0,0,0,1,0,0
"4668",0,117,7,4,1167,0,0,0,0,0,0,0,0,0,0,0,1,1
"4669",1697,117,8,1,1168,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4670",1275,117,8,2,1168,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4671",1884,117,8,3,1168,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4672",0,117,8,4,1168,0,0,0,0,0,0,0,0,0,0,0,1,1
"4673",1226,117,9,1,1169,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4674",1884,117,9,2,1169,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4675",428,117,9,3,1169,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4676",0,117,9,4,1169,0,0,0,0,0,0,0,0,0,0,0,1,1
"4677",1275,117,10,1,1170,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4678",12,117,10,2,1170,180,570,12,1,0,0,0,0,0,0,1,0,0
"4679",1697,117,10,3,1170,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4680",0,117,10,4,1170,0,0,0,0,0,0,0,0,0,0,0,1,1
"4681",2622,118,1,1,1171,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4682",1226,118,1,2,1171,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4683",206,118,1,3,1171,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4684",0,118,1,4,1171,0,0,0,0,0,0,0,0,0,0,0,1,1
"4685",477,118,2,1,1172,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4686",206,118,2,2,1172,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4687",1226,118,2,3,1172,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4688",0,118,2,4,1172,0,0,0,0,0,0,0,0,0,0,0,1,1
"4689",1884,118,3,1,1173,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4690",2622,118,3,2,1173,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4691",183,118,3,3,1173,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4692",0,118,3,4,1173,0,0,0,0,0,0,0,0,0,0,0,1,1
"4693",183,118,4,1,1174,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4694",428,118,4,2,1174,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4695",1275,118,4,3,1174,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4696",0,118,4,4,1174,0,0,0,0,0,0,0,0,0,0,0,1,1
"4697",428,118,5,1,1175,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4698",477,118,5,2,1175,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4699",2622,118,5,3,1175,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4700",0,118,5,4,1175,0,0,0,0,0,0,0,0,0,0,0,1,1
"4701",12,118,6,1,1176,180,570,12,1,0,0,0,0,0,0,1,0,0
"4702",183,118,6,2,1176,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4703",477,118,6,3,1176,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4704",0,118,6,4,1176,0,0,0,0,0,0,0,0,0,0,0,1,1
"4705",206,118,7,1,1177,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4706",1697,118,7,2,1177,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4707",12,118,7,3,1177,180,570,12,1,0,0,0,0,0,0,1,0,0
"4708",0,118,7,4,1177,0,0,0,0,0,0,0,0,0,0,0,1,1
"4709",1697,118,8,1,1178,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4710",1275,118,8,2,1178,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4711",1884,118,8,3,1178,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4712",0,118,8,4,1178,0,0,0,0,0,0,0,0,0,0,0,1,1
"4713",1226,118,9,1,1179,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4714",1884,118,9,2,1179,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4715",428,118,9,3,1179,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4716",0,118,9,4,1179,0,0,0,0,0,0,0,0,0,0,0,1,1
"4717",1275,118,10,1,1180,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4718",12,118,10,2,1180,180,570,12,1,0,0,0,0,0,0,1,0,0
"4719",1697,118,10,3,1180,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4720",0,118,10,4,1180,0,0,0,0,0,0,0,0,0,0,0,1,1
"4721",2622,119,1,1,1181,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4722",1226,119,1,2,1181,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4723",206,119,1,3,1181,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4724",0,119,1,4,1181,0,0,0,0,0,0,0,0,0,0,0,1,1
"4725",477,119,2,1,1182,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4726",206,119,2,2,1182,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4727",1226,119,2,3,1182,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4728",0,119,2,4,1182,0,0,0,0,0,0,0,0,0,0,0,1,1
"4729",1884,119,3,1,1183,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4730",2622,119,3,2,1183,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4731",183,119,3,3,1183,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4732",0,119,3,4,1183,0,0,0,0,0,0,0,0,0,0,0,1,1
"4733",183,119,4,1,1184,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4734",428,119,4,2,1184,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4735",1275,119,4,3,1184,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4736",0,119,4,4,1184,0,0,0,0,0,0,0,0,0,0,0,1,1
"4737",428,119,5,1,1185,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4738",477,119,5,2,1185,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4739",2622,119,5,3,1185,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4740",0,119,5,4,1185,0,0,0,0,0,0,0,0,0,0,0,1,1
"4741",12,119,6,1,1186,180,570,12,1,0,0,0,0,0,0,1,0,0
"4742",183,119,6,2,1186,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4743",477,119,6,3,1186,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4744",0,119,6,4,1186,0,0,0,0,0,0,0,0,0,0,0,1,1
"4745",206,119,7,1,1187,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4746",1697,119,7,2,1187,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4747",12,119,7,3,1187,180,570,12,1,0,0,0,0,0,0,1,0,0
"4748",0,119,7,4,1187,0,0,0,0,0,0,0,0,0,0,0,1,1
"4749",1697,119,8,1,1188,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4750",1275,119,8,2,1188,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4751",1884,119,8,3,1188,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4752",0,119,8,4,1188,0,0,0,0,0,0,0,0,0,0,0,1,1
"4753",1226,119,9,1,1189,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4754",1884,119,9,2,1189,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4755",428,119,9,3,1189,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4756",0,119,9,4,1189,0,0,0,0,0,0,0,0,0,0,0,1,1
"4757",1275,119,10,1,1190,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4758",12,119,10,2,1190,180,570,12,1,0,0,0,0,0,0,1,0,0
"4759",1697,119,10,3,1190,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4760",0,119,10,4,1190,0,0,0,0,0,0,0,0,0,0,0,1,1
"4761",2622,120,1,1,1191,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4762",1226,120,1,2,1191,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4763",206,120,1,3,1191,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4764",0,120,1,4,1191,0,0,0,0,0,0,0,0,0,0,0,1,1
"4765",477,120,2,1,1192,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4766",206,120,2,2,1192,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4767",1226,120,2,3,1192,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4768",0,120,2,4,1192,0,0,0,0,0,0,0,0,0,0,0,1,1
"4769",1884,120,3,1,1193,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4770",2622,120,3,2,1193,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4771",183,120,3,3,1193,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4772",0,120,3,4,1193,0,0,0,0,0,0,0,0,0,0,0,1,1
"4773",183,120,4,1,1194,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4774",428,120,4,2,1194,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4775",1275,120,4,3,1194,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4776",0,120,4,4,1194,0,0,0,0,0,0,0,0,0,0,0,1,1
"4777",428,120,5,1,1195,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4778",477,120,5,2,1195,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4779",2622,120,5,3,1195,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4780",0,120,5,4,1195,0,0,0,0,0,0,0,0,0,0,0,1,1
"4781",12,120,6,1,1196,180,570,12,1,0,0,0,0,0,0,1,0,0
"4782",183,120,6,2,1196,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4783",477,120,6,3,1196,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4784",0,120,6,4,1196,0,0,0,0,0,0,0,0,0,0,0,1,1
"4785",206,120,7,1,1197,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4786",1697,120,7,2,1197,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4787",12,120,7,3,1197,180,570,12,1,0,0,0,0,0,0,1,0,0
"4788",0,120,7,4,1197,0,0,0,0,0,0,0,0,0,0,0,1,1
"4789",1697,120,8,1,1198,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4790",1275,120,8,2,1198,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4791",1884,120,8,3,1198,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4792",0,120,8,4,1198,0,0,0,0,0,0,0,0,0,0,0,1,1
"4793",1226,120,9,1,1199,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4794",1884,120,9,2,1199,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4795",428,120,9,3,1199,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4796",0,120,9,4,1199,0,0,0,0,0,0,0,0,0,0,0,1,1
"4797",1275,120,10,1,1200,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4798",12,120,10,2,1200,180,570,12,1,0,0,0,0,0,0,1,0,0
"4799",1697,120,10,3,1200,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4800",0,120,10,4,1200,0,0,0,0,0,0,0,0,0,0,0,1,1
"4801",2622,121,1,1,1201,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4802",1226,121,1,2,1201,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4803",206,121,1,3,1201,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4804",0,121,1,4,1201,0,0,0,0,0,0,0,0,0,0,0,1,1
"4805",477,121,2,1,1202,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4806",206,121,2,2,1202,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4807",1226,121,2,3,1202,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4808",0,121,2,4,1202,0,0,0,0,0,0,0,0,0,0,0,1,1
"4809",1884,121,3,1,1203,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4810",2622,121,3,2,1203,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4811",183,121,3,3,1203,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4812",0,121,3,4,1203,0,0,0,0,0,0,0,0,0,0,0,1,1
"4813",183,121,4,1,1204,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4814",428,121,4,2,1204,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4815",1275,121,4,3,1204,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4816",0,121,4,4,1204,0,0,0,0,0,0,0,0,0,0,0,1,1
"4817",428,121,5,1,1205,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4818",477,121,5,2,1205,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4819",2622,121,5,3,1205,405,1080,40,0,0,0,1,0,1,0,0,0,0
"4820",0,121,5,4,1205,0,0,0,0,0,0,0,0,0,0,0,1,1
"4821",12,121,6,1,1206,180,570,12,1,0,0,0,0,0,0,1,0,0
"4822",183,121,6,2,1206,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"4823",477,121,6,3,1206,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"4824",0,121,6,4,1206,0,0,0,0,0,0,0,0,0,0,0,1,1
"4825",206,121,7,1,1207,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"4826",1697,121,7,2,1207,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4827",12,121,7,3,1207,180,570,12,1,0,0,0,0,0,0,1,0,0
"4828",0,121,7,4,1207,0,0,0,0,0,0,0,0,0,0,0,1,1
"4829",1697,121,8,1,1208,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"4830",1275,121,8,2,1208,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"4831",1884,121,8,3,1208,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4832",0,121,8,4,1208,0,0,0,0,0,0,0,0,0,0,0,1,1
"4833",1226,121,9,1,1209,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"4834",1884,121,9,2,1209,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"4835",428,121,9,3,1209,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"4836",0,121,9,4,1209,0,0,0,0,0,0,0,0,0,0,0,1,1
